Date,Open,High,Low,Close,Adj Close,Volume,adj_factor,Adj Open,Adj High,Adj Low,Amount,Return
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,78.5105209350586,16721900,0.6939849981538524,77.95533611334672,78.76035595796881,77.72631979323147,1885059779.3453217,0.009503320710564367
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,79.3224868774414,13925900,0.6939849935220235,78.41336293554154,79.36412428275342,78.35090682757351,1582608911.874771,0.010289015165787951
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,79.79439544677734,13663700,0.693984981015097,79.55149646767389,79.91237162282546,79.35024018781728,1568661082.6698303,0.005931613868743746
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,80.35655212402344,20143400,0.6939852447418686,79.17677403114992,80.44676829975248,79.11431790057303,2315282368.3372498,0.007020364157932946
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,79.56539154052734,14867900,0.6939850892419549,80.15527780744578,80.3634754520928,79.49599409054035,1710923603.8433075,-0.00989441498610688
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,80.04796600341797,14037700,0.6963720585348138,80.10367704319609,80.13153256308513,79.52568695951686,1614195093.0122375,0.0060468113786571465
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,79.894775390625,5728800,0.6963721176061191,79.96441153980608,80.11064904695566,79.81120882386911,657551678.8604736,-0.0019155687629330842
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,80.33350372314453,10304800,0.696372254664638,79.83908005988049,80.92541907702974,79.83908005988049,1185103535.0067139,0.0054763045749179895
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,80.8209457397461,9407300,0.6963721130438852,80.29170675911901,80.83487615722962,80.25688602830778,1088236466.8708801,0.00604939552991457
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,80.77919006347656,10593800,0.6963723281334186,80.98113867618316,81.30146930957663,80.72347900213008,1230416905.8494568,-0.0005167777488708225
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,79.59532165527344,14619500,0.6963719993885805,80.88360879156298,81.05073658380515,79.54657582783211,1684531920.96138,-0.014764065688163797
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,80.45185089111328,18651900,0.6963719530959638,80.1593759459081,80.6050535708578,79.2540902817248,2150937102.307892,0.010703561951653562
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,81.3641128540039,15743000,0.6963720934970445,80.53543367551269,81.44071420932038,80.45883232019622,1830045018.1846619,0.011275421865706292
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,81.90727233886719,20140700,0.6963719641746681,81.59390176725071,82.15796667100177,81.16215454971615,2364417485.719681,0.006653480497784692
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,81.32926940917969,13106500,0.6963718535117066,81.96296503316962,82.16491350823549,81.16910154519793,1536671578.5007477,-0.00708181316715617
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,81.14127349853516,12683700,0.696372089222537,81.32929693784779,81.51731506426302,80.75827203720121,1479617008.0169678,-0.002314216364179167
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,80.47970581054688,16610300,0.6963719479368584,81.25267909778849,82.01868717793977,80.31953792484701,1928871087.5,-0.008186701822781473
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,80.83489227294922,12823400,0.6963722518767534,80.56330751974917,81.02291044328054,80.29172276654913,1486039736.3937378,0.00440365646517904
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,80.0409927368164,13708400,0.6963719422019279,80.92538276573849,80.97412858917677,79.87385964540262,1584348340.4586792,-0.0098697947270594
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,79.53962707519531,12301100,0.6963721434523872,79.83906730939576,79.97137440388119,79.3585688302863,1407676395.39299,-0.006283561397807169
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,80.18724060058594,20219900,0.6963720324620629,79.7694184436881,80.35436840076568,79.31677556000837,2322255561.2796783,0.008109056210259702
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,78.56470489501953,17067000,0.6963721424174388,79.59533800347238,79.66497415513456,78.47417842914848,1938128543.4379578,-0.02044185601362347
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,79.1566162109375,17283400,0.6963721077332006,79.21929246334021,79.55354809982951,78.96859807952445,1965381833.6372375,0.007505822176209875
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,78.7945327758789,17028000,0.6963723527467877,78.69007586038701,79.2819912976419,78.4602717088847,1925441112.991333,-0.004584760182261505
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,78.2513427734375,11689300,0.6963721710491608,79.21233445684204,79.33768166014681,78.00760826325187,1321592274.0528107,-0.006917624123134125
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,78.8502197265625,12438900,0.6963721397941135,78.4323921923678,79.0730585987807,78.00760476206156,1404724980.796051,0.007624110728185585
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,79.09396362304688,12142800,0.6963722693075468,79.13574425907771,79.56053176838722,78.91290534541525,1379543515.411377,0.0030864585806424927
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,79.07304382324219,12810700,0.6963720096704841,78.773603646568,79.51175627669174,78.71789261069914,1451900721.640396,-0.0002645279855064686
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,79.2889633178711,10589200,0.6963724125490875,79.31681885192104,79.51876748910827,78.63437154994699,1205898107.3104858,0.0027269119951913723
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,76.79590606689453,27720800,0.6963720249996195,79.28195398362729,79.47693730056368,76.6357434763669,3106531413.9312744,-0.03194761032332849
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,77.90313720703125,34711800,0.6963719969105966,76.87250431392903,78.96162030466081,75.48672552768801,3857522371.0762024,0.014314891987686984
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,78.81542205810547,19909200,0.6963723435729766,78.0981593942892,78.89898865197799,77.72908290225942,2243070036.227417,0.01164246481230169
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,78.44630432128906,15838500,0.6963719774408322,78.75270437859336,78.89894716920492,78.11204343444298,1787691478.0826569,-0.004694319757986953
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,76.49647521972656,24243400,0.6963721099891313,78.15384424175514,78.15384424175514,76.21096541733776,2691987158.1954956,-0.02516970514229744
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,76.02295684814453,33614000,0.6963722462511697,76.18312480245768,76.94216800068013,75.57727903557567,3673505984.8709106,-0.0062093057462249135
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,75.69564056396484,29486000,0.6963720578576238,76.35719720666788,76.41986814168443,75.24996287196774,3219134027.5039673,-0.004314788003282111
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,75.22212982177734,23445400,0.6963722658716237,75.70959359562673,76.50345755368848,75.20820471413536,2540777972.957611,-0.0062751032533689965
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,76.66358947753906,19277800,0.6963719868083336,75.64688701434649,77.12319753902294,75.41708829650118,2108220146.2272644,0.018981414991101175
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,77.60371398925781,18792400,0.6963721490410131,76.63575712712263,77.74298629390687,76.47558919516814,2081164389.6148682,0.012188404530125041
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,77.3600082397461,13942500,0.6963724078669369,77.26948173936734,77.79176104526753,76.62185518753509,1547966030.58815,-0.003145329073453773
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,78.18167877197266,16781100,0.6963719703362173,77.63154959075597,78.36970217918548,77.5410178343585,1877385562.5,0.010565375641660602
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,78.03547668457031,20453800,0.6963722861386575,78.34884740107205,78.66917801514796,77.70818086002132,2296654929.878998,-0.0018717807229400307
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,77.2206802368164,18366800,0.6963719060496716,78.09811032604988,78.16078124740426,77.09533308121162,2048265544.4076538,-0.0104962527025938
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,75.73743438720703,15988100,0.696372130375098,76.70539122339659,76.80288289661729,75.63297750507121,1749977514.7750854,-0.019394751920581932
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,77.01179504394531,29242800,0.6963721637954277,75.93938658705058,77.01179504394531,75.08284648790709,3211444287.0758057,0.016686044559069302
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,75.41709899902344,26288600,0.696372085631251,76.55218358595931,77.03964192074224,75.3892434780505,2868480633.124542,-0.020924566032128666
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,76.35023498535156,26572900,0.6963720851001766,75.45191435802465,76.55914873604057,75.11765873239911,2896313207.1170807,0.012297082919397795
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,77.61064910888672,17458700,0.6963719267298806,76.41985375172617,77.86134342754117,76.39199823710943,1930844881.2122345,0.016373539159884487
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,77.45051574707031,22346500,0.6963721893275184,77.71513526637142,78.02154072980295,76.99787276142779,2489623561.5901947,-0.0020654226207081905
2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,77.7499771118164,28597900,0.6963723784078503,77.96585084899496,78.59258705214195,77.05360473340856,3197388218.2273865,0.003859030739712388
2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,77.4017333984375,23755400,0.6963718608714203,77.8752664763459,78.51592731325265,77.31816686249049,2648489585.87265,-0.004489081003957729
2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,79.20539093017578,26273600,0.6963723616826766,77.79872109725254,79.28199231499283,77.65248353884712,2961822915.9729004,0.023035188130545947
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,80.60507202148438,27184600,0.6963721124966252,79.31678467594513,80.77219984087223,79.14269164782097,3121471715.740204,0.01751721203483214
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,80.34738159179688,22718900,0.6963718452456169,80.31256618727193,81.05768384916891,80.06187189795186,2620738699.100113,-0.0032020717184879643
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,81.30144500732422,20143200,0.6963721199770811,80.1524299467825,81.57999491789458,80.13153963324682,2335100444.631958,0.011804286043188839
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,81.12736511230469,19330800,0.6963722327236453,81.7262456574789,81.82373734502833,80.47973872335575,2260350449.899292,-0.002143461637637678
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,81.4686050415039,19930100,0.6963723953253769,81.74018985064883,82.10230647144188,81.11345894517578,2335508719.8425293,0.004197403292084623
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,81.64266967773438,15621800,0.6963721525532734,81.3989404869203,82.10227784861051,81.07860993429354,1828765995.5467224,0.00213430619809607
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,81.59391784667969,17153600,0.6963721014062908,80.84879991069086,81.6496288898876,80.73738313717256,2000710107.208252,-0.0005973150167317698
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,80.80702209472656,17175300,0.6963721256220169,81.21787909865266,81.30144566637047,80.52847218189822,1998088509.7755432,-0.00969085413565196
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,80.69562530517578,11168100,0.696372343957711,80.8070474304007,81.07863221951226,80.52153221918635,1295052865.775299,-0.0013795044107354215
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,81.4645004272461,21220100,0.6983669040859217,80.989610719343,81.67400730160189,80.94072524918165,2468109860.1413727,0.00948298332248143
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,81.47846221923828,17548900,0.6983668766434064,81.7787601893196,82.1000083132016,81.0803933126762,2051203147.044754,0.00017137029792024805
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,82.02317810058594,17912000,0.698366796354468,81.91842734362542,82.22570511090262,81.58320893700431,2102421000.0,0.006663149013287573
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,80.47978973388672,17114500,0.698366810358896,81.35973340681139,81.41560403038793,80.44487459023833,1983057096.7197418,-0.01899577338924896
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,80.51472473144531,25846800,0.6983669363524269,80.52170989268157,80.94072898886965,79.69763669466103,2980006857.270813,0.000433989918513511
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,80.34016418457031,15235400,0.6983672074512869,80.66141246062364,80.96869573690027,80.10271656341503,1756184564.9742126,-0.0021704110652320807
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,79.34143829345703,17499600,0.6983666742998665,80.3750179876765,80.5635799734818,79.12494632942084,2001079233.2977295,-0.01250912940283655
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,79.80238342285156,19947600,0.6983669009120755,79.27860824716751,80.32615859853561,79.24369309899187,2271931835.0372314,0.005792828316072196
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,80.01189422607422,19020300,0.6983668887073307,79.63477546679827,80.31917736210272,79.44621875121857,2174020275.4886627,0.002621929984337079
2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,79.97696685791016,17532900,0.6983668285214917,80.29123512761447,80.84992539356202,79.9630018657108,2011812591.7728424,-0.00043662250587139795
2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,80.01189422607422,17711000,0.6983668887073307,79.77445204140965,80.38202782459045,79.26464186828203,2026138427.0248413,0.00043662250587139795
2002-04-02,113.9800033569336,114.94999694824219,113.7699966430664,113.94000244140625,79.57192993164062,15669500,0.6983669319522839,79.59986524829274,80.2772766966683,79.45320350383993,1785696265.428543,-0.005513909839531372
2002-04-03,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,79.01326751708984,25658500,0.6983672259443112,79.62084892178427,79.7605202357255,78.3288706194111,2914164157.075882,-0.007045609988391988
2002-04-04,112.5999984741211,113.4000015258789,112.2300033569336,112.66999816894531,78.68499755859375,23549000,0.6983669019023852,78.63611208858525,79.1948077413538,78.377719744876,2652441575.4737854,-0.004163272595200773
2002-04-05,113.19000244140625,113.62999725341797,112.18000030517578,112.69000244140625,78.6989517211914,19404900,0.6983667585073603,79.04813510044508,79.35541285106976,78.3427831824803,2191589453.375244,0.00017732637537815066
2002-04-08,111.31999969482422,113.02999877929688,111.2300033569336,112.93000030517578,78.86658477783203,16470100,0.6983669934004014,77.742213492208,78.9364204115486,77.67936302029827,1846709962.5,0.002127789155061066
2002-04-09,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,78.31487274169922,15122700,0.6983669802741983,79.04117504055846,79.04117504055846,78.1682163152157,1703723379.692459,-0.007020093980727893
2002-04-10,112.0999984741211,113.54000091552734,112.08999633789062,113.41000366210938,79.2017593383789,17199300,0.6983666059508333,78.28689546146555,79.29254507903134,78.27991030353401,1939307089.8708344,0.011260981867132536
2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,77.23237609863281,25453700,0.6983667479530539,78.83862175017101,78.95036298733892,77.16952564881245,2844196383.6250305,-0.02517976381038789
2002-04-12,111.0199966430664,111.6500015258789,110.04000091552734,111.41999816894531,77.81202697753906,14950600,0.6983667946175449,77.53267919406888,77.97265368467205,76.84828271908854,1662805693.2182312,0.007477259005346681
2002-04-15,111.62000274658203,111.86000061035156,110.19999694824219,110.56999969482422,77.21844482421875,17394900,0.6983670528836344,77.95173236099367,78.11933896181277,76.96004709652941,1932486436.7340088,-0.007657656550255076
2002-04-16,111.69999694824219,113.31999969482422,111.66999816894531,113.19999694824219,79.05513000488281,15040900,0.6983668916619208,78.00757966738993,79.1389359500042,77.98662951313872,1691349159.098816,0.02350710616050833
2002-04-17,113.38999938964844,113.66999816894531,112.5999984741211,112.95999908447266,78.88752746582031,12920100,0.698366927276862,79.18782545767404,79.38336734481287,78.6361149457513,1462232307.642746,-0.002122322172576574
2002-04-18,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,78.54532623291016,25204800,0.6983669012217614,78.84562421356019,79.23670797324705,77.6234821364221,2840202922.6135254,-0.004347272679144254
2002-04-19,113.19999694824219,113.23999786376953,112.55999755859375,112.87999725341797,78.83164978027344,10499200,0.6983668647979742,79.05512696388413,79.08306227785002,78.60817259666274,1186829537.5610352,0.0036387007875022803
2002-04-22,112.37999725341797,112.43000030517578,110.83999633789062,111.0,77.51873016357422,13922900,0.6983669384105785,78.48247462045873,78.51739509862601,77.40698889593241,1555048681.8798065,-0.0167949764935722
2002-04-23,111.08999633789062,111.4800033569336,110.16999816894531,110.5199966430664,77.18350982666016,16967000,0.6983669215619936,77.58157875882583,77.85394676010243,76.93908246973682,1880028375.453949,-0.004333755756801949
2002-04-24,110.55999755859375,111.80999755859375,109.4000015258789,109.41000366210938,76.40833282470703,18902700,0.6983669707267234,77.21145057854905,78.08440929195746,76.40134766312697,2079013471.0372925,-0.010094072321527925
2002-04-25,109.20999908447266,109.73999786376953,108.72000122070312,109.47000122070312,76.45023345947266,25451500,0.6983669736637792,76.26865655444726,76.63879019799032,75.92645822922482,2782867013.8835907,0.0005482275129704561
2002-04-26,109.79000091552734,110.01000213623047,107.29000091552734,107.38999938964844,74.99761962890625,19769800,0.6983668875608118,76.67370122467551,76.82734279243753,74.92778400577347,2146802585.016632,-0.019183611372747933
2002-04-29,107.93000030517578,108.26000213623047,106.62999725341797,106.86000061035156,74.62751007080078,17724400,0.6983671125262149,75.3747626680791,75.60522509396112,74.46688329054773,1903511946.1135864,-0.004947167814670195
2002-04-30,107.0199966430664,108.63999938964844,106.63999938964844,107.86000061035156,75.32585906982422,19473500,0.6983669445909036,74.73922806574706,75.87058443410642,74.47385054492462,2092232813.2572174,0.009314282857944889
2002-05-01,107.97000122070312,109.25,106.80000305175781,109.18000030517578,76.2477035522461,24575600,0.6983669476014052,75.40268018502243,76.29658902545351,74.58559213507687,2668295788.749695,0.012163807891726997
2002-05-02,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,75.95438385009766,15666800,0.6983668845000464,76.19182603333176,76.75750683289601,75.26998195891636,1706584528.781128,-0.0038543500984076218
2002-05-03,108.5999984741211,108.76000213623047,107.19999694824219,107.58000183105469,75.13028717041016,18185500,0.6983666656596264,75.84261882501245,75.95436004901312,74.86490442746602,1965670697.774887,-0.010909178900761596
2002-05-06,107.63999938964844,107.98999786376953,105.30999755859375,105.47000122070312,73.65673065185547,23630400,0.6983666426411029,75.17218498763914,75.4166122469406,73.54498943153786,2517937279.211426,-0.01980824296355088
2002-05-07,106.0999984741211,106.31999969482422,104.9000015258789,105.0999984741211,73.39836883544922,21910000,0.6983669828836601,74.09673581833289,74.25037740706605,73.2586975701194,2313695966.567993,-0.0035138133004188887
2002-05-08,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,76.12898254394531,27917400,0.6983669484641093,74.76018396432968,76.37340991028435,74.57860706585627,3015916794.417572,0.036527328086595645
2002-05-09,108.6500015258789,109.0999984741211,107.58000183105469,107.75,75.24905395507812,18085600,0.6983670900703306,75.87758540176503,76.19184846104946,75.1303328285145,1956861933.7982178,-0.011625708985432581
2002-05-10,107.97000122070312,108.05000305175781,105.5999984741211,105.72000122070312,73.83136749267578,18958900,0.6983670699978899,75.40269340017103,75.45856404451916,73.74756152615359,2025663693.6431885,-0.019019656443163946
2002-05-13,106.22000122070312,107.94999694824219,105.79000091552734,107.87000274658203,75.3328628540039,14677700,0.6983671172326071,74.18055604494646,75.38872817401264,73.8802579714117,1571174425.6153107,0.020132790202588957
2002-05-14,109.62000274658203,110.37000274658203,109.0,110.22000122070312,76.97396087646484,34201200,0.6983665398654203,76.55494201816836,77.07871692306743,76.12195284533081,3759395971.8429565,0.021550728941805097
2002-05-15,109.5,110.91000366210938,109.29000091552734,109.79000091552734,76.67369079589844,29535300,0.6983667925724069,76.47116378667855,77.45586352170122,76.32450739961224,3238397982.0201874,-0.003908559090396224
2002-05-16,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,77.07179260253906,28092000,0.6983670911225953,76.61086776490149,77.15559857159629,76.35247535118168,3090962725.708008,0.005178723791694928
2002-05-17,110.66000366210938,111.25,110.0999984741211,110.9000015258789,77.4488754272461,27823700,0.6983667661102162,77.28126889525201,77.69330272976156,76.89017988311168,3082309558.174515,0.004880687846605447
2002-05-20,110.63999938964844,110.69000244140625,109.48999786376953,109.69999694824219,76.61082458496094,13833800,0.6983666975041656,77.26729098561168,77.3022114517329,76.46416821785887,1524069720.6695557,-0.010879666891169038
2002-05-21,110.11000061035156,110.4800033569336,108.31999969482422,108.69999694824219,75.91249084472656,16877200,0.6983670006989283,76.89719087320839,77.15558858158924,75.64711330258322,1846450045.3979492,-0.00915713926167161
2002-05-22,108.22000122070312,109.12000274658203,108.0,108.94000244140625,76.080078125,15844200,0.6983667745548283,75.57725319482202,76.2057843575445,75.42361165192146,1720363265.0115967,0.002205204495497881
2002-05-23,109.26000213623047,110.36000061035156,108.4800033569336,110.0999984741211,76.89019012451172,13879800,0.6983668591292913,76.30356452033894,77.0717669997579,75.75883922271669,1522336468.2357788,0.010591856606730232
2002-05-24,109.9800033569336,110.19999694824219,108.61000061035156,108.69000244140625,75.90546417236328,11877000,0.6983665697614019,76.80635768672917,76.95999385646085,75.84959356803499,1298571829.4334412,-0.012889628181892654
2002-05-28,109.05000305175781,109.12999725341797,107.44999694824219,108.0999984741211,75.49346923828125,24236900,0.698366977834456,76.1569210640943,76.212786372952,75.03952963706541,2631521435.991287,-0.005442521182636106
2002-05-29,107.62000274658203,108.0199966430664,107.12999725341797,107.30000305175781,74.93475341796875,14773300,0.6983667407895862,75.1582305618968,75.43757299572033,74.81602702266683,1587538860.830307,-0.007428371879144358
2002-05-30,106.55000305175781,107.51000213623047,105.9000015258789,107.0,74.7252426147461,18217900,0.698366753408842,74.41097970695832,75.08141115085694,73.95704025161947,1945216300.2983093,-0.0027998255464369848
2002-05-31,107.4000015258789,108.55999755859375,106.8499984741211,107.22000122070312,74.87890625,19826300,0.6983669594991725,75.00461251583454,75.81471541823271,74.62050855686317,2127560280.2272797,0.0020542704257699995
2002-06-03,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,72.88855743408203,26056300,0.6983669207239628,74.78811098283313,75.14427960427504,72.7209455368642,2754932587.0723724,-0.026940561159332965
2002-06-04,104.1500015258789,105.19999694824219,103.55000305175781,104.62999725341797,73.07007598876953,25856200,0.6983664140962456,72.73486309374655,73.46814463167988,72.31584431091139,2699128702.218628,0.002487261548161257
2002-06-05,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,73.7545166015625,19695900,0.6983667851085431,73.2935919658953,73.79641690367197,72.87457296045332,2073584327.9571533,0.009323309652369716
2002-06-06,105.54000091552734,105.5999984741211,103.1500015258789,103.45999908447266,72.25305938720703,22998500,0.6983670986524377,73.70566423115245,73.7475645520738,72.03656729162257,2403343250.0,-0.020567564844142794
2002-06-07,101.77999877929688,103.91999816894531,101.72000122070312,103.33999633789062,72.16925048828125,24011600,0.698367070309443,71.07979956359624,72.57430466780902,71.03789924437541,2462629637.3779297,-0.0011606088893838518
2002-06-10,103.23999786376953,104.45999908447266,103.0199966430664,103.73999786376953,72.44860076904297,18759900,0.6983670933190287,72.09941722238347,72.95142592873157,71.94577560935438,1941462010.92453,0.0038632938572344955
2002-06-11,104.12999725341797,104.54000091552734,101.7300033569336,101.95999908447266,71.20545959472656,19990700,0.6983666166545733,72.72091387411952,73.00724674444282,71.0448382566401,2059941644.895935,-0.01730786034409615
2002-06-12,101.70999908447266,102.80999755859375,100.77999877929688,102.58000183105469,71.63849639892578,31266000,0.698367080524249,71.03091512074721,71.79911784370029,70.38143352273494,3193665584.312439,0.006063093503144046
2002-06-13,102.12999725341797,103.0,101.33999633789062,101.55000305175781,70.91915893554688,21043900,0.6983668813815883,71.32420767737969,71.9317887823036,70.77249720171426,2143110779.2110443,-0.010091966887717518
2002-06-14,100.30999755859375,101.55999755859375,98.5,101.4000015258789,70.81442260742188,39267500,0.6983670763490956,70.05319972358004,70.9261585690164,68.78915702038591,3960323694.524765,-0.001477932696674067
2002-06-17,101.91999816894531,104.33999633789062,101.8499984741211,104.12000274658203,72.71397399902344,17647200,0.6983670003928274,71.1775634012888,72.86761026349127,71.128677924386,1818014552.078247,0.026470891537495156
2002-06-18,103.73999786376953,105.02999877929688,103.62999725341797,104.97000122070312,73.30756378173828,21628500,0.6983667993640064,72.44857027414959,73.34946408470306,72.37174949997028,2257042107.5992584,0.00813021231580624
2002-06-19,103.5,104.43000030517578,102.23999786376953,102.5199966430664,71.5965805053711,21540700,0.6983669805866433,72.28098249071758,72.93046399578785,71.40103860330558,2218907470.8446503,-0.023616478430199095
2002-06-20,102.26000213623047,103.05000305175781,100.95999908447266,101.20999908447266,70.68171691894531,25691000,0.698366935661687,71.41500433263684,71.9667148511836,70.50712518502989,2613673900.680542,-0.012860375925278333
2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,69.57655334472656,31190700,0.700811383966652,70.41052060261217,70.73289319762485,69.15606758369988,3115171162.5,-0.01575930524243141
2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,69.94094848632812,37169700,0.7008110856475193,69.10698158344302,70.56466992481327,68.15387807922124,3687420156.5597534,0.005223659618490473
2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,68.37113952636719,33355000,0.7008112057947115,70.29136607991563,70.70484212488722,68.35712565482798,3299810160.179138,-0.02270049413291364
2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,68.48329162597656,37913600,0.7008114078028437,66.71724388412403,68.78464074520245,66.71023961971804,3657145821.2890625,0.0016389988072926798
2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,69.68167114257812,31616400,0.7008113338902492,69.02991638818955,69.72371811164636,67.67735029991071,3128917030.82428,0.017347517712676286
2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,69.3522720336914,28184200,0.7008111628466369,69.54849830380608,70.43152186608701,69.29620585744011,2793054176.9943237,-0.004738407293655378
2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,67.99971771240234,20270200,0.7008112807161173,69.50646303529514,69.94096795417481,67.90160456084335,1988607961.7210388,-0.019695354186153757
2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,66.55604553222656,34213900,0.7008112527823952,67.88057837224405,68.1188516317426,66.41588007361075,3281626249.823761,-0.02145917120722629
2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,66.93448638916016,30565800,0.7008112751760628,66.31076478199472,67.16575004642631,65.68003356498312,2905737851.623535,0.005669943258703292
